@relation 'refined_final_refactor-weka.filters.unsupervised.attribute.Reorder-R1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,21'

@attribute anon numeric
@attribute file numeric
@attribute kernel numeric
@attribute kernel_stack numeric
@attribute pagetables numeric
@attribute percpu numeric
@attribute sock numeric
@attribute vmalloc numeric
@attribute shmem numeric
@attribute file_mapped numeric
@attribute file_dirty numeric
@attribute file_writeback numeric
@attribute swapcached numeric
@attribute inactive_anon numeric
@attribute active_anon numeric
@attribute inactive_file numeric
@attribute active_file numeric
@attribute slab numeric
@attribute memory.swap.current numeric
@attribute memory.current numeric
@attribute usage_usec_delta numeric
@attribute user_usec_delta numeric
@attribute system_usec_delta numeric
@attribute nr_throttled/sec numeric
@attribute throttled_usec/sec numeric
@attribute rbytes/sec numeric
@attribute wbytes/sec numeric
@attribute rios/sec numeric
@attribute wios/sec numeric
@attribute workingset_refault_anon/sec numeric
@attribute workingset_refault_file/sec numeric
@attribute workingset_activate_anon/sec numeric
@attribute workingset_activate_file/sec numeric
@attribute workingset_restore_anon/sec numeric
@attribute workingset_restore_file/sec numeric
@attribute pgscan/sec numeric
@attribute pgsteal/sec numeric
@attribute pgscan_kswapd/sec numeric
@attribute pgscan_direct/sec numeric
@attribute pgsteal_kswapd/sec numeric
@attribute pgsteal_direct/sec numeric
@attribute pgfault/sec numeric
@attribute pgmajfault/sec numeric
@attribute pgrefill/sec numeric
@attribute pgactivate/sec numeric
@attribute rx_bytes/sec numeric
@attribute tx_packets/sec numeric
@attribute rx_packets/sec numeric
@attribute tx_bytes/sec numeric
@attribute slab_reclaimable_ratio numeric
@attribute slab_unreclaimable_ratio numeric
@attribute status {0,1,2,3}

@data
9818112,2084466688,53010432,2686976,1863680,5120,0,16384,77824,2940928,286593024,0,954368,2506752,7516160,604102656,1480212480,48214504,6463488,2147438592,5109114,354445,4754669,0,0,0,62261979.67,0,77.7,0,0,0,0,0,0,15382.71,15382.71,0,15382.71,0,15382.71,604.61,0,0.59,0,49063.11,515.55,343.7,279065.41,0.95,0.05,3
9814016,2083454976,53817344,2686976,1863680,5120,0,16384,77824,2940928,188170240,40960000,954368,2506752,7512064,603078656,1480220672,49013984,6463488,2147405824,5108008,406591,4701418,0,0,0,82192510.27,0,103.17,0,0,0,0,0,0,15411.1,15411.1,0,15411.1,0,15411.1,623.92,0,0.39,0,51197.65,537.98,358.65,292660.07,0.95,0.05,3
9818112,2082131968,54616064,2686976,1863680,5120,0,16384,77824,2985984,148779008,0,954368,2506752,7516160,601788416,1480228864,49814960,6463488,2147221504,5109975,427801,4682173,0,0,0,70137329.44,0,87.48,0,0,0,0,0,0,15304.97,15304.97,0,15304.97,0,15304.97,606.46,0,0.39,0,51066.2,536.6,357.73,293148.6,0.95,0.05,3
9818112,2081882112,55447552,2686976,1863680,5120,0,16384,77824,2973696,286109696,0,954368,2506752,7516160,601489408,1480241152,50635792,6463488,2147483648,5112413,431396,4681018,0,0,0,36053425.26,0,47.14,0,0,0,0,0,0,15372.78,15372.78,0,15372.78,0,15372.78,602.46,0,0.59,0,51041.85,536.34,357.56,293733.9,0.96,0.04,3
9818112,2081153024,56246272,2686976,1863680,5120,0,16384,77824,2928640,269365248,0,954368,2506752,7516160,600801280,1480249344,51446160,6463488,2147483648,5113066,360158,4752907,0,0,0,66089504.81,0,85.27,0,0,0,0,0,0,15370.82,15370.82,0,15370.82,0,15370.82,622.52,0,0.39,0,50141.93,526.89,351.26,289490.3,0.96,0.04,3
9818112,2079797248,57057280,2686976,1863680,5120,0,16384,77824,2965504,162455552,0,954368,2506752,7516160,599457792,1480261632,52256688,6463488,2147221504,5110933,389447,4721486,0,0,0,84149019.37,0,112.11,0,0,0,0,0,0,15502.45,15502.45,0,15502.45,0,15502.45,602.63,0,0.59,0,51503.51,541.19,360.8,299414.22,0.96,0.04,3
9818112,2079514624,57892864,2686976,1863680,5120,0,16384,77824,2891776,249077760,0,954368,2506752,7516160,599113728,1480269824,53090688,6463488,2147434496,5108082,408026,4700057,0,0,0,46107325.61,0,59.51,0,0,0,0,0,0,15410.87,15410.87,0,15410.87,0,15410.87,623.72,0,0.39,0,50190.85,527.4,351.6,291971.82,0.96,0.04,3
9818112,2078584832,58695680,2686976,1863680,5120,0,16384,77824,2924544,201936896,0,954368,2506752,7516160,598179840,1480278016,53894424,6463488,2147483648,5112706,438083,4674622,0,0,0,72102718.21,0,97.99,0,0,0,0,0,0,15396.93,15396.93,0,15396.93,0,15396.93,602.62,0,0.39,0,51932.38,545.7,363.8,303611.04,0.96,0.04,3
9814016,2077749248,59510784,2686976,1863680,5120,0,16384,77824,2936832,227094528,0,954368,2506752,7512064,597352448,1480290304,54709496,6463488,2147479552,5111278,406093,4705185,0,0,0,58098972.51,0,77.67,0,0,0,0,0,0,15426.28,15426.28,0,15426.28,0,15426.28,623.33,0,0.59,0,48930.62,514.16,342.77,286540.27,0.96,0.04,3
9818112,2076811264,60325888,2686976,1863680,5120,0,16384,77824,2936832,107737088,0,954368,2506752,7516160,596414464,1480298496,55526896,6463488,2147221504,5110981,504556,4606426,0,0,0,86151758.34,0,120.13,0,0,0,0,0,0,15377.09,15377.09,0,15377.09,0,15377.09,603.6,0,0.39,0,50720.99,532.97,355.31,298850.85,0.96,0.04,3
9822208,2076094464,61136896,2686976,1863680,5120,0,16384,77824,2994176,254844928,0,954368,2506752,7520256,595656704,1480306688,56335960,6463488,2147209216,5107574,406437,4701137,0,0,0,34082717.16,0,46.21,0,0,0,0,0,0,15387.34,15387.34,0,15387.34,0,15387.34,605.77,0,0.39,0,50419.44,529.8,353.2,297851.78,0.96,0.04,3
9822208,2075402240,61964288,2686976,1863680,5120,0,16384,77824,2924544,135737344,0,954368,2506752,7520256,594944000,1480318976,57156392,6463488,2147471360,5117928,482347,4635580,0,0,0,86034817.22,0,121.92,0,0,0,0,0,0,15356.21,15356.21,0,15356.21,0,15356.21,621.15,0,0.59,0,50317.43,528.92,352.49,298712.88,0.96,0.04,3
9822208,2074718208,62779392,2686976,1863680,5120,0,16384,77824,2928640,279322624,14839808,954368,2506752,7520256,594288640,1480327168,57971576,6463488,2147479552,5111543,466962,4644582,0,0,0,34955337.75,0,48.13,0,0,0,0,0,0,15425.48,15425.48,0,15425.48,0,15425.48,601.97,0,0.39,0,50268.58,529,352.14,299185.2,0.96,0.04,3
9814016,2073911296,63569920,2686976,1863680,5120,0,16384,77824,2920448,223272960,80068608,954368,2506752,7512064,593481728,1480335360,58777328,6463488,2147467264,5061242,438392,4622849,0,0,0,73585277.29,0,104.91,0,0,0,0,0,0,15300.59,15300.59,0,15300.59,0,15300.59,610.92,0,0.4,0,52573.26,552.43,368.29,314406.62,0.96,0.04,3
9818112,2072719360,64348160,2686976,1863680,5120,0,16384,77824,2969600,226136064,77615104,954368,2506752,7520256,592277504,1480347648,59546520,6463488,2147221504,4918751,360467,4558285,0,0,0,61955240.26,0,86.81,0,0,0,0,0,0,15327.47,15327.47,0,15327.47,0,15327.47,607.27,0,0.61,0,54792.77,575.96,383.84,328418.33,0.96,0.04,3
9814016,2071977984,65085440,2686976,1863680,5120,0,16384,77824,2985984,258154496,0,954368,2506752,7512064,591532032,1480355840,60287872,6463488,2147483648,4668324,448714,4219609,0,0,0,55760695.27,0,81.83,0,0,0,0,0,0,15327.13,15327.13,0,15327.13,0,15327.13,618.64,0,0.43,0,58465.95,614.35,409.57,352162.15,0.96,0.04,3
9818112,2071085056,65912832,2686976,1863680,5120,0,16384,77824,2965504,200810496,0,954368,2506752,7516160,590553088,1480368128,61108368,6463488,2146959360,5114016,340678,4773339,0,0,0,74086588.7,0,105.79,0,0,0,0,0,0,15392.99,15392.99,0,15392.99,0,15392.99,602.27,0,0.59,0,53147.27,558.47,372.31,321764.34,0.96,0.04,3
9818112,2069766144,66723840,2686976,1867776,5120,0,16384,77824,2936832,307400704,0,954368,2506752,7516160,589250560,1480376320,61918968,6463488,2147061760,5114980,387884,4727095,0,0,0,42041220.1,0,61.97,0,0,0,0,0,0,15415.11,15415.11,0,15415.11,0,15415.11,623.27,0,0.39,0,51127.86,537.25,358.16,309842.85,0.96,0.04,3
9818112,2069778432,67502080,2686976,1863680,5120,0,16384,77824,2994176,285384704,0,954368,2506752,7520256,589176832,1480380416,62701432,6463488,2147483648,4860906,414166,4446741,0,0,0,67411301.51,0,97.31,0,0,0,0,0,0,15351.87,15351.87,0,15351.87,0,15351.87,594.54,0,0.21,0,49923.82,524.59,349.73,303935.11,0.96,0.04,3
9273344,2068774912,67747840,2670592,1794048,4440,0,8192,77824,929792,184336384,0,958464,2506752,6955008,588050432,1480646656,63075912,6463488,2146955264,2869023,286437,2582586,0,0,94225.8,96367299.95,1.39,142.21,0.7,0,0,0,0,0,15035.08,15035.08,0,15035.08,0,15035.08,601.95,1.39,0.35,0,91550.33,962,641.33,559277.15,0.96,0.04,3
9854976,2069454848,67932160,2686976,1863680,5120,0,16384,77824,2949120,188719104,0,958464,2506752,7553024,588595200,1480658944,63136648,6463488,2147483648,5002251,404374,4597877,0,0,818.83,61412352.16,0.2,91.36,0,0.2,0,0.2,0,0.2,15173.97,15173.97,0,15173.97,0,15173.97,707.88,0,0.6,0,52964.96,556.55,371.03,324806.77,0.96,0.04,3
9854976,2067247104,67887104,2686976,1863680,5120,0,16384,77824,2961408,189943808,0,958464,6164480,3899392,1843650560,223465472,63083872,6463488,2145341440,5108746,445241,4663505,0,0,0,62136579.11,0,93.76,0,0,0,0,0,0,15334.1,15334.1,0,15334.1,0,15334.1,586.45,0,8809.01,0,51972.64,546.12,364.08,319810.97,0.96,0.04,3
9285632,2068672512,68685824,2686976,1863680,5120,0,16384,77824,2957312,78610432,0,1212416,2654208,7196672,1844273152,224268288,63881560,6938624,2147225600,5101176,410620,4690555,0,0,0,84407931.03,0,159.38,0,0,0,0,0,0,15291.96,15197.48,0,15291.96,0,15197.48,588.69,0,105.86,150.36,49699.13,522.23,348.16,306967.84,0.96,0.04,3
9297920,2060107776,77414400,2686976,1863680,5120,0,16384,77824,2957312,79400960,0,1204224,2654208,7196672,1816711168,243273728,72595744,6938624,2147307520,5088907,372902,4716005,0,0,23341.75,62378817.3,5.7,112.99,0,5.7,0,5.7,0,0,15682.74,15682.74,0,15682.74,0,15682.74,588.93,0,911.79,0,52287.46,549.43,366.29,324299.11,0.97,0.03,3
9297920,2050637824,86175744,2686976,1863680,5280,0,16384,77824,2912256,71774208,10240000,1204224,2654208,7196672,1799700480,250839040,81366800,6938624,2147065856,5098224,358104,4740120,0,0,0,64273362.65,0,79.44,0,0,0,0,0,0,15779.61,15779.61,0,15779.61,0,15779.61,602.17,0,362.28,0,51407.9,540.19,360.13,320103.63,0.97,0.03,3
9310208,2044272640,92921856,2686976,1863680,5120,0,16384,77824,2887680,2666496,0,1204224,2654208,7213056,1771257856,272805888,88125080,6938624,2147225600,5103325,503272,4600054,0,0,0,76248328.3,0,101.31,0,0,0,0,0,0,15613.35,15613.35,0,15613.35,0,15613.35,586.68,0,1050.88,0,50013.86,525.54,350.36,312048.91,0.97,0.03,3
9310208,2038145024,99147776,2686976,1863680,5120,0,16384,77824,2904064,5918720,0,1204224,2654208,7208960,1730056192,307957760,94347280,6938624,2147217408,5101326,443182,4658144,0,0,0,62226958.25,0,75.47,0,0,0,0,0,0,15644.56,15642.4,0,15644.56,0,15642.4,585.93,0,1706.22,1.76,48690.28,511.63,341.09,305594.66,0.98,0.02,3
9310208,2038448128,99164160,2686976,1863680,5120,0,16384,77824,2875392,8601600,0,1204224,2654208,7213056,1730310144,307957760,94363832,6938624,2147422208,5114891,380523,4734368,0,0,0,62061928.59,0,97.36,0,0,0,0,0,0,15265.23,15265.23,0,15265.23,0,15265.23,585.35,0,0,0,52691.64,553.68,369.12,331611.17,0.98,0.02,3
9310208,2037223424,99135488,2686976,1863680,5120,0,16384,77824,2904064,9682944,0,1204224,2654208,7208960,1729097728,307998720,94331080,6938624,2146394112,5094311,409125,4685185,0,0,15276.65,62312646.4,3.73,109.93,0,3.73,0,3.73,0,3.73,15326.9,15326.9,0,15326.9,0,15326.9,587.71,0,1.96,0,50326.53,528.83,352.55,317664.94,0.98,0.02,3
9310208,2038173696,99139584,2686976,1863680,5120,0,16384,77824,2863104,2224128,10240000,1204224,2654208,7208960,1730072576,307998720,94338696,6938624,2147147776,5116740,406211,4710530,0,0,0,64040775.96,0,97.52,0,0,0,0,0,0,15234.7,15234.7,0,15234.7,0,15234.7,604.49,0,0,0,49882.74,524.16,349.44,315849.15,0.98,0.02,3
9310208,2038054912,99151872,2686976,1867776,5120,0,16384,77824,2953216,5046272,20480000,1204224,2654208,7213056,1729978368,307998720,94338616,6938624,2147221504,4808828,439069,4369758,0,0,0,61753092.44,0,75.07,0,0,0,0,0,0,15225.33,15225.33,0,15225.33,0,15225.33,581.64,0,0,0,57588.88,605.14,403.42,365799.11,0.98,0.02,3
9306112,2038218752,99168256,2686976,1863680,5120,0,16384,77824,2949120,253952,10240000,1204224,2654208,7204864,1730109440,307998720,94358120,6938624,2147221504,5055249,347898,4707351,0,0,0,62794137.34,0,75.76,0,0,0,0,0,0,15090.85,15090.85,0,15090.85,0,15090.85,591.27,0,0,0,51731.97,545.57,362.4,330605.87,0.98,0.02,3
9314304,2038304768,99160064,2686976,1863680,5120,0,16384,77824,2875392,7196672,0,1204224,2654208,7217152,1730211840,307998720,94355200,6938624,2147270656,5126146,490570,4635577,0,0,0,59928062.92,0,82.71,0,0,0,0,0,0,14957.05,14957.05,0,14957.05,0,14957.05,563,0,0,0,51573.44,541.93,361.29,330205.77,0.98,0.02,3
9314304,2038124544,99147776,2686976,1863680,5120,0,16384,77824,2957312,7270400,0,1204224,2654208,7213056,1730031616,307998720,94350600,6938624,2147217408,5106406,400519,4705887,0,0,0,62165053.07,0,105.95,0,0,0,0,0,0,15190.33,15190.33,0,15190.33,0,15190.33,587.5,0,0,0,49200.94,517,344.67,316081.21,0.98,0.02,3
9310208,2037731328,99172352,2686976,1867776,5120,0,16384,77824,2871296,73728,10240000,1204224,2654208,7208960,1729544192,308076544,94355192,6938624,2147221504,5110654,404709,4705945,0,0,0,64117038.64,0,112.9,0,0,0,0,0,0,15327.98,15327.98,0,15327.98,0,15327.98,604.62,0,3.72,0,49606.96,521.26,347.51,319759.47,0.98,0.02,3
9310208,2038337536,99147776,2686976,1863680,5120,0,16384,77824,2977792,5189632,0,1204224,2654208,7208960,1730158592,308076544,94348856,6938624,2147475456,4842785,408973,4433811,0,0,0,61320087.51,0,77.23,0,0,0,0,0,0,15197.87,15197.87,0,15197.87,0,15197.87,578.8,0,0,0,55180.65,580.04,386.55,356438.5,0.98,0.02,3
9306112,2038083584,99147776,2686976,1863680,5120,0,16384,77824,2945024,7843840,0,1204224,2654208,7204864,1729912832,308076544,94351336,6938624,2147221504,5114729,425848,4688882,0,0,0,62063894.29,0,79.97,0,0,0,0,0,0,15290.74,15290.74,0,15290.74,0,15290.74,586.35,0,0,0,49790.71,523.78,348.8,323241.37,0.98,0.02,3
9310208,2038009856,99164160,2686976,1863680,5120,0,16384,77824,2949120,413696,10240000,1204224,2654208,7208960,1729818624,308076544,94365528,6938624,2147221504,5101896,364736,4737159,0,0,0,64227103.02,0,80.17,0,0,0,0,0,0,15329.2,15329.2,0,15329.2,0,15329.2,605.27,0,0,0,47677.57,500.99,333.99,310236.04,0.98,0.02,3
9310208,2036969472,99106816,2686976,1863680,5120,0,16384,77824,2977792,4546560,10240000,1204224,2654208,7208960,1728741376,308076544,94311152,6938624,2145984512,4997471,427053,4570419,0,0,22949.21,61471092.08,5.6,96.25,0,4.6,0,4.6,0,0,15265.32,15265.32,0,15265.32,0,15265.32,579.29,0,0,0,53358.39,560.68,373.79,348571.51,0.98,0.02,3
9322496,2038095872,99139584,2686976,1863680,5120,0,16384,77824,2928640,4141056,10240000,1204224,2654208,7221248,1729896448,308076544,94342520,6938624,2147307520,4992496,398508,4593988,0,0,0,61532347.75,0,109.76,0,0,0,0,0,0,14947.23,14947.23,0,14947.23,0,14947.23,579.47,0,0,0,52039.1,546.82,364.55,341303.03,0.98,0.02,3
9314304,2037342208,99164160,2686976,1863680,5280,0,16384,77824,2928640,0,10240000,1204224,2654208,7204864,1729159168,308076544,94351800,6938624,2146496512,4712177,435439,4276737,0,0,0,63019704.06,0,102.29,0,0,0,0,0,0,15211.65,15211.65,0,15211.65,0,15211.65,594.42,0,0,0,54892.46,576.8,384.54,360510.65,0.98,0.02,3
9318400,2038075392,99151872,2686976,1863680,5120,0,16384,77824,2977792,5492736,0,1204224,2654208,7221248,1729880064,308076544,94346832,6938624,2147221504,5116873,442174,4674700,0,0,0,60036666.93,0,72.9,0,0,0,0,0,0,14884.09,14884.09,0,14884.09,0,14884.09,566.17,0,0,0,51890.09,545.25,363.5,342262.94,0.98,0.02,3
9318400,2037768192,99172352,2686976,1863680,5120,0,16384,77824,2850816,1277952,10240000,1204224,2654208,7217152,1729556480,308076544,94369208,6938624,2147041280,5107435,426936,4680498,0,0,0,62152528.62,0,81.06,0,0,0,0,0,0,14986.78,14986.78,0,14986.78,0,14986.78,585.62,0,0,0,48743.84,512.19,341.46,323569.46,0.98,0.02,3
9322496,2037587968,99160064,2686976,1863680,5120,0,16384,77824,2904064,7430144,0,1204224,2654208,7225344,1729359872,308076544,94341816,6938624,2147446784,5086040,518226,4567815,0,0,0,60400626.03,0,82.38,0,0,0,0,0,0,15049.82,15049.82,0,15049.82,0,15049.82,569.6,0,0,0,53439.61,561.54,374.36,355042.82,0.98,0.02,3
9322496,2037542912,99131392,2686976,1863680,5120,0,16384,77824,2863104,4988928,0,1204224,2654208,7221248,1729286144,308121600,94328984,6938624,2147221504,4761372,450529,4310843,0,0,14624.36,62368577.8,3.57,103.54,0,3.57,0,3.57,0,3.57,15108.25,15108.25,0,15108.25,0,15108.25,587.65,0,2.31,0,51567.07,541.86,361.24,344042.85,0.98,0.02,3
9314304,2036477952,99102720,2686976,1863680,5120,0,16384,77824,2945024,6307840,0,1204224,2654208,7213056,1728221184,308121600,94305592,6938624,2145480704,5116815,488107,4628708,0,0,0,62038592.37,0,110.81,0,0,0,0,0,0,15259.49,15259.49,0,15259.49,0,15259.49,584.74,0,0,0,54457.31,572.23,381.49,364587.74,0.98,0.02,3
9318400,2038042624,99168256,2686976,1863680,5120,0,16384,77824,2977792,8683520,0,1204224,2654208,7217152,1729830912,308121600,94360600,6938624,2147278848,5111788,411337,4700451,0,0,0,62099601.94,0,89.4,0,0,0,0,0,0,15199.38,15199.38,0,15199.38,0,15199.38,586.1,0,0,0,51048.09,536.41,357.6,342237.98,0.98,0.02,3
9318400,2037272576,99172352,2686976,1863680,5280,0,16384,77824,2953216,24576,10240000,1204224,2654208,7204864,1729048576,308121600,94355040,6938624,2147221504,5120192,392031,4728161,0,0,0,63997600.09,0,83.79,0,0,0,0,0,0,15249.43,15249.43,0,15249.43,0,15249.43,601.34,0,0,0,52525.57,551.93,367.95,354266.6,0.98,0.02,3
9318400,2037190656,99131392,2686976,1867776,5120,0,16384,77824,2928640,2326528,10240000,1204224,2654208,7221248,1728937984,308121600,94312000,6938624,2146406400,5116670,390172,4726498,0,0,0,62040350.46,0,80.52,0,0,0,0,0,0,15259.92,15259.92,0,15259.92,0,15259.92,582.02,0,0,0,53119.7,558.18,372.12,358718.85,0.98,0.02,3
9318400,2037669888,99139584,2686976,1863680,5120,0,16384,77824,2965504,5189632,0,1204224,2654208,7217152,1729372160,308191232,94331120,6938624,2147205120,5113235,424586,4688648,0,0,0,62082028.3,0,95.44,0,0,0,0,0,0,15270.18,15270.18,0,15270.18,0,15270.18,585.73,0,3.32,0,50921.97,535.08,356.72,345451.56,0.98,0.02,3
9326592,2037366784,99139584,2686976,1863680,5120,0,16384,77824,2863104,5173248,0,1204224,2654208,7225344,1729060864,308191232,94333576,6938624,2146545664,5111255,362510,4748745,0,0,0,62106077.67,0,111.13,0,0,0,0,0,0,15175.92,15175.92,0,15175.92,0,15175.92,585.96,0,0,0,53846.27,565.81,377.21,366615.83,0.98,0.02,3
9330688,2036658176,99119104,2686976,1863680,5120,0,16384,77824,2957312,7864320,0,1204224,2654208,7233536,1728335872,308191232,94311504,6938624,2145775616,5112344,386619,4725726,0,0,0,62092848.21,0,102.69,0,0,0,0,0,0,15322.91,15322.91,0,15322.91,0,15322.91,586.23,0,0,0,50930.85,535.18,356.78,347780.2,0.98,0.02,3
8818688,2038001664,98971648,2670592,1794048,4440,0,8192,77824,917504,4096,0,1208320,2654208,6713344,1729732608,308191232,94295920,6938624,2146783232,2911403,245853,2665550,0,0,8441.29,63309682.65,2.06,80.72,2.06,0,0,0,0,0,14684.33,14684.33,0,14684.33,0,14684.33,583.22,0.69,0,0,96475.82,1013.26,675.62,661687.51,0.98,0.02,3
9392128,2038030336,99135488,2686976,1863680,5120,0,16384,77824,2887680,2682880,10240000,1208320,2654208,7282688,1729716224,308191232,94335344,6938624,2147225600,4987379,385004,4602375,0,0,1642.55,61595479.31,0.4,81.41,0,0.4,0,0.4,0,0,15167.89,15167.89,0,15167.89,0,15167.89,712.4,0,0,0,51530.47,541.77,361.11,354247.39,0.98,0.02,3
9388032,2037665792,99135488,2686976,1867776,5120,0,16384,77824,2887680,4694016,0,1208320,2654208,7282688,1729384448,308191232,94328200,6938624,2146820096,5118480,484506,4633973,0,0,0,62018411.72,0,83.42,0,0,0,0,0,0,15254.53,15254.53,0,15254.53,0,15254.53,586.5,0,0,0,51316.02,539.22,359.48,353198.02,0.98,0.02,3
9392128,2037387264,99139584,2686976,1863680,5120,0,16384,77824,2985984,6258688,1851392,1208320,2654208,7286784,1729060864,308191232,94342224,6938624,2146942976,5100643,470166,4630478,0,0,0,62235290.73,0,97.63,0,0,0,0,0,0,15282.78,15282.78,0,15282.78,0,15282.78,588.16,0,0,0,49704.32,522.29,348.19,343945.07,0.98,0.02,3
9388032,2038185984,99168256,2686976,1863680,5120,0,16384,77824,2977792,8392704,0,1208320,2654208,7278592,1729830912,308191232,94353168,6938624,2147475456,5108750,509938,4598812,0,0,0,62136530.46,0,109.81,0,0,0,0,0,0,15233.47,15233.47,0,15233.47,0,15233.47,587.23,0,0,0,48507.76,509.71,339.81,336525.18,0.98,0.02,3
9392128,2038091776,99176448,2686976,1863680,5120,0,16384,77824,2985984,442368,10240000,1208320,2654208,7282688,1729810432,308191232,94367328,6938624,2147225600,5111134,500368,4610765,0,0,0,64111017.24,0,103.7,0,0,0,0,0,0,15276.45,15276.45,0,15276.45,0,15276.45,605.35,0,0,0,51501.49,541.17,360.78,357964.59,0.98,0.02,3
9392128,2038243328,99164160,2686976,1863680,5120,0,16384,77824,2945024,6909952,0,1208320,2654208,7286784,1729970176,308191232,94354336,6938624,2147287040,5046770,338318,4708453,0,0,0,60870616.26,0,81.83,0,0,0,0,0,0,15166.93,15166.93,0,15166.93,0,15166.93,573.24,0,0,0,49556.05,520.73,347.15,345371.59,0.98,0.02,3
9396224,2037772288,99135488,2686976,1863680,5120,0,16384,77824,2998272,8822784,0,1208320,2654208,7290880,1729449984,308191232,94337104,6938624,2147221504,5115240,323658,4791582,0,0,0,62057694.26,0,81.52,0,0,0,0,0,0,15264.19,15264.19,0,15264.19,0,15264.19,585.7,0,0,0,51236.89,538.59,358.93,359260.76,0.98,0.02,3
9396224,2037784576,99180544,2686976,1863680,5120,0,16384,77824,2945024,978944,10240000,1208320,2654208,7286784,1729470464,308191232,94367384,6938624,2147213312,5109694,374821,4734872,0,0,0,64129084.83,0,95.5,0,0,0,0,0,0,15280.76,15280.76,0,15280.76,0,15280.76,603.56,0,0,0,50845.51,534.87,356.19,357283.43,0.98,0.02,3
9392128,2038288384,99139584,2686976,1863680,5120,0,16384,77824,2985984,3309568,10240000,1208320,2654208,7282688,1729978368,308191232,94342960,6938624,2147303424,5112092,361261,4750832,0,0,0,62095909.07,0,104.65,0,0,0,0,0,0,15248.55,15248.55,0,15248.55,0,15248.55,583.91,0,0,0,51045.05,536.38,357.58,359651.59,0.98,0.02,3
9392128,2038054912,99135488,2686976,1863680,5120,0,16384,77824,2990080,6508544,0,1208320,2654208,7282688,1729765376,308191232,94338712,6938624,2147221504,5104109,430061,4674047,0,0,0,62193029.18,0,109.13,0,0,0,0,0,0,15347.63,15347.63,0,15347.63,0,15347.63,585.8,0,0,0,46202.58,485.49,323.66,326757.91,0.98,0.02,3
9388032,2037940224,99160064,2686976,1863680,5120,0,16384,77824,2985984,8777728,0,1208320,2654208,7282688,1729609728,308191232,94347120,6938624,2147217408,5117964,387407,4730558,0,0,0,62024664.5,0,88.71,0,0,0,0,0,0,15256.07,15256.07,0,15256.07,0,15256.07,585.19,0,0,0,52436.87,551,367.33,371588.39,0.98,0.02,3
9392128,2038104064,99176448,2686976,1863680,5120,0,16384,77824,2895872,1609728,10240000,1208320,2654208,7282688,1729781760,308191232,94371408,6938624,2147414016,5112257,413990,4698267,0,0,0,64096934.09,0,87.05,0,0,0,0,0,0,15298.14,15298.14,0,15298.14,0,15298.14,605.6,0,0,0,50484.94,530.49,353.66,359257.56,0.98,0.02,3
9396224,2038165504,99139584,2686976,1863680,5120,0,16384,77824,3010560,3497984,10240000,1208320,2654208,7286784,1729847296,308191232,94336032,6938624,2147323904,5119516,382197,4737319,0,0,0,62005861.49,0,86.92,0,0,0,0,0,0,15226.44,15226.44,0,15226.44,0,15226.44,585.8,0,0,0,52309.44,549.66,366.44,373161.84,0.98,0.02,3
9396224,2037821440,99143680,2686976,1863680,5120,0,16384,77824,2969600,5537792,0,1208320,2654208,7286784,1729531904,308191232,94334480,6938624,2147221504,5108243,383236,4725007,0,0,0,62142697.6,0,99.64,0,0,0,0,0,0,15285.1,15285.1,0,15285.1,0,15285.1,585.92,0,0,0,47841.89,502.72,335.14,343073.73,0.98,0.02,3
9392128,2037723136,99147776,2686976,1863680,5120,0,16384,77824,2895872,7299072,0,1208320,2654208,7282688,1729380352,308191232,94335544,6938624,2147221504,5110833,448350,4662482,0,0,0,62111205.75,0,108.2,0,0,0,0,0,0,15252.31,15252.31,0,15252.31,0,15252.31,584.64,0,0,0,50945.9,535.33,356.89,365805.14,0.98,0.02,3
9392128,2038345728,99155968,2686976,1863680,5120,0,16384,77824,2908160,9781248,0,1208320,2654208,7286784,1730035712,308191232,94350696,6938624,2147483648,5104033,367293,4736740,0,0,0,62193955.25,0,101.49,0,0,0,0,0,0,15272.63,15272.63,0,15272.63,0,15272.63,585.81,0,0,0,47433.86,498.43,332.29,341834.19,0.98,0.02,3
9396224,2037932032,99147776,2686976,1863680,5120,0,16384,77824,2990080,1478656,10240000,1208320,2654208,7286784,1729638400,308191232,94332968,6938624,2147221504,5120529,387232,4733297,0,0,0,63993388.18,0,87.1,0,0,0,0,0,0,15248.42,15248.42,0,15248.42,0,15248.42,603.65,0,0,0,53079.67,557.75,371.84,383161.19,0.98,0.02,3
